age,monthly_income,employment_status,years_of_employment,credit_score,existing_loan_amount,loan_amount_requested,loan_tenure_months,purpose_of_loan,approved,decision
34.55546242858783,66678.77377943436,Salaried,4.747091692218416,690.7801494082505,4899.363947446024,600108.9640149092,48,Personal,1,Approved
36.99597384541464,63003.86355925174,Salaried,7.025104165985906,659.594400859883,22711.767327200156,220513.52245738107,12,Home,1,Approved
32.4347801105549,72115.98332901883,Salaried,5.43007043339584,732.7796345834009,8724.3544125902,324521.9249805847,36,Personal,1,Approved
29.4587803870705,91681.08143564372,Salaried,4.902902399229827,737.7328455636014,11141.722856856306,229202.7035891093,60,Home,1,Approved
29.79208073010423,96041.36815360909,Salaried,6.6334657921723865,798.3985722598375,35719.58393136956,336144.7885376318,24,Vehicle,1,Approved
42.394359396498885,70487.85342149367,Salaried,2.850148072613157,579.9796971857876,27503.891951217884,387683.19381821516,84,Home,1,Approved
27.913489317699288,64080.49957150921,Salaried,8.75257651473777,719.0139040305517,21665.271966430028,288362.24807179143,60,Home,1,Approved
45.30888895412177,90800.12768008641,Salaried,11.219824378877174,750.5000833260581,25281.188275469118,499400.7022404753,24,Other,1,Approved
50.24441809055945,84131.11544454959,Salaried,4.8577136944368835,722.372242549729,19263.135459350695,757180.0390009463,36,Home,1,Approved
30.238751360697353,75496.95375162123,Salaried,2.425994370835615,684.5413137980656,12179.496528409723,339736.2918822955,48,Education,1,Approved
36.97057285380299,64332.59133646172,Self-Employed,11.572732454404436,700.9763752626412,10234.714986908068,353829.2523505395,60,Education,1,Approved
41.85694573233861,77767.97194248791,Self-Employed,0.0,639.4027581424315,9935.512789378485,194419.9298562198,48,Home,1,Approved
40.16799006851323,106877.5797603862,Salaried,9.113281293115506,739.1567850152401,24656.23767946542,267193.9494009655,72,Other,1,Approved
47.07920528693255,25076.23506107868,Unemployed,0.4669123988433044,483.369820896786,7914.171540150981,300914.8207329442,36,Home,0,Rejected
36.465404478354365,66389.78368108782,Salaried,12.535613641261303,785.9271855146366,5513.43101767084,796677.4041730538,48,Education,1,Approved
35.981082136568396,12495.302693910466,Unemployed,0.0,496.67166799154154,4898.198860445098,43733.55942868663,24,Business,0,Rejected
48.44974390882855,78675.78726589157,Self-Employed,6.520033215181014,757.4662608895015,9300.917277097866,354041.0426965121,36,Other,1,Approved
50.28562722550925,102609.12260892085,Salaried,3.3140689132757766,810.06929201933,53919.71398519882,923482.1034802876,24,Education,1,Approved
47.46894302350254,70936.6131171862,Salaried,6.72026464765397,720.4868139820046,18492.42453787128,319214.75902733795,48,Personal,1,Approved
34.71140608559421,21647.492902068676,Unemployed,1.725050493402576,533.0410562266117,3402.144658969598,54118.73225517169,36,Personal,0,Rejected
37.08619000895386,77633.5137451312,Self-Employed,10.966842934522726,748.2128657121204,3031.274251431385,426984.3255982216,36,Personal,1,Approved
40.61947647354091,86467.13297841678,Salaried,5.946101183777025,724.5109952472623,17929.43043348965,475569.2313812923,36,Business,1,Approved
37.03821659147635,15836.129778249187,Unemployed,1.5770751920079817,459.96111957897415,2197.897392027656,71262.58400212134,60,Personal,0,Rejected
22.523712728209304,16767.24452407445,Unemployed,0.0,574.6014137094791,5633.263426519351,75452.60035833502,12,Home,0,Rejected
31.58934866969219,54535.027624861716,Salaried,11.434950797429508,731.7455298612692,12185.196580344455,381745.19337403204,84,Personal,1,Approved
54.268991151912736,55268.18310200417,Self-Employed,17.276700065932335,789.4657644016968,12301.2643801096,248706.82395901877,60,Vehicle,1,Approved
39.12879929752026,84903.14554543319,Self-Employed,2.5109705283708093,757.4842902213506,16014.73877364338,466967.30049988255,24,Home,1,Approved
38.7780349943969,49306.50142244216,Self-Employed,0.602638587714333,761.1719384629558,6925.028391539073,271185.75782343186,36,Business,1,Approved
29.76143761364173,51502.009563552056,Salaried,5.055820527426607,752.3117824112593,16468.560227800466,180257.0334724322,48,Home,1,Approved
39.699883039639026,11330.422955751088,Unemployed,0.09494853763026856,589.8713361693291,2688.729269906143,28326.05738937772,36,Business,0,Rejected
37.01688088015871,78977.36669371492,Salaried,6.805571465302838,720.9225926717124,19630.043427294277,434375.5168154321,84,Personal,1,Approved
40.01648223722254,92656.77931354515,Salaried,3.865458011927419,688.5055308271744,13568.738836364268,648597.455194816,24,Education,1,Approved
54.302515884749624,102265.50995668788,Self-Employed,4.973849482629486,749.403425810167,15441.217670225105,715858.5696968151,24,Home,1,Approved
19.466851143986077,13724.929425985498,Student,2.0451732648913987,582.2597552122727,5855.532839925003,61762.18241693474,36,Business,0,Rejected
18.0,22685.761381679316,Student,0.0,587.3839277006879,2737.334777608844,56714.40345419829,84,Home,0,Rejected
34.38585712034704,66134.42309334835,Salaried,5.8364364394284145,735.6259274577227,19628.789921522737,297604.9039200676,72,Home,1,Approved
48.49794013817236,92090.65310106873,Self-Employed,4.685673927589885,732.1496884523489,52040.81873534157,506498.592055878,36,Vehicle,1,Approved
24.804999466775953,7441.265246065699,Unemployed,1.854636649250139,562.1550452520553,908.8544263916837,40926.95885336134,24,Home,0,Rejected
21.885593977102054,80651.13909243757,Salaried,8.141546503224824,772.8431459536502,12095.648849095238,725860.2518319382,36,Home,1,Approved
44.53573779670021,72564.19642595749,Self-Employed,13.967317886337478,742.9353902666487,6866.106355208743,326538.8839168087,48,Vehicle,0,Rejected
19.657087782678502,30177.437657863622,Student,0.0,575.8896162345594,6449.849766137922,211242.06360504535,60,Education,0,Rejected
46.546962074163,66641.34673309905,Self-Employed,9.7241895959462,673.6921491361014,4189.312746228474,366527.4070320448,36,Personal,1,Approved
48.49245188768831,41201.33936534065,Salaried,6.38528623889411,636.3677250692779,11687.750830049805,370812.0542880659,36,Personal,0,Rejected
33.34498718007537,86067.28940145086,Salaried,17.393533623336953,782.3575879477412,27214.657415334616,602471.025810156,72,Other,1,Approved
43.95975689288286,99761.1912447206,Self-Employed,4.482518800282284,651.3451597796984,19110.388956487768,448925.3606012427,36,Home,1,Approved
44.1061967189917,64728.08525374267,Salaried,11.508813022544492,683.6394816636536,15306.502445486107,356004.4688955847,72,Personal,1,Approved
39.6638581594097,21478.38053788471,Self-Employed,0.0,676.5700045078004,2041.3039867317582,96652.7124204812,36,Other,1,Approved
31.46073186478941,105893.1485116838,Salaried,0.0,637.4082099800602,18312.101207536907,476519.1683025771,60,Other,1,Approved
35.162533155734934,89652.69610529879,Salaried,9.377840570356138,713.8256241839473,40780.51411448599,627568.8727370915,36,Education,1,Approved
23.372322874383705,28240.852980702388,Student,1.1388609290859821,547.9382987860779,2409.580610833816,70602.13245175597,48,Other,0,Rejected
36.53157124189323,91268.72871549106,Salaried,10.830246443401094,760.2050639746462,30004.17218760439,319440.5505042187,60,Personal,1,Approved
27.374620974450195,16283.991517825503,Unemployed,3.2712687694900016,527.3130203989574,1058.1103019965167,73277.96183021477,60,Home,1,Approved
38.98940214618637,92975.96385960729,Salaried,3.2066249283311548,634.4304167974212,6012.3183079315,511367.80122784013,60,Personal,1,Approved
38.988555526568675,19683.695716239858,Unemployed,0.5413721335430841,551.1504985448009,3105.6179137389354,49209.239290599646,48,Other,0,Rejected
32.710967171777796,72567.47727077494,Salaried,5.521203300800928,778.6560995926656,16516.362625117803,181418.69317693735,84,Business,1,Approved
20.0,11889.166162516834,Unemployed,1.8466563700093277,617.6067498662351,4429.980779778774,142669.993950202,36,Education,0,Rejected
40.653633522866905,79942.52111617118,Salaried,4.390317832925643,700.7009178810832,7290.144832704633,359741.3450227703,60,Vehicle,1,Approved
50.81441923890553,18306.946121076206,Unemployed,0.3804514583131624,517.4322991487404,5609.517884697761,64074.31142376672,72,Education,0,Rejected
18.736392865503962,16097.358200452949,Student,1.8399737706573185,639.7609149706738,849.2469178881863,144876.22380407655,60,Vehicle,0,Rejected
47.208895729263816,51408.76681643783,Salaried,6.914338205264753,681.339961108803,5294.0628196337375,282748.21749040805,60,Vehicle,1,Approved
24.156045019607348,91658.30879201848,Salaried,5.99909658056675,722.8725357248793,11115.558653968637,320804.0807720647,60,Home,1,Approved
43.482417941253715,79696.40698220071,Salaried,6.003616198048693,685.6108975613254,15135.284128253177,358633.8314199032,48,Vehicle,1,Approved
40.84748967085438,78565.39088240871,Self-Employed,11.203374092916135,758.3354785035316,14774.164960236787,432109.6498532479,72,Vehicle,1,Approved
32.55222634373645,71086.46250215977,Self-Employed,5.800502213716583,746.8422393818057,16008.155729807639,390975.54376187874,12,Business,1,Approved
26.540498424397832,49324.31237363443,Self-Employed,2.653486553157782,670.7550731338348,12357.785166218338,221959.40568135493,24,Education,1,Approved
37.40742729618028,73862.27995238663,Salaried,14.377216692819186,839.2930164966948,35237.712332301715,406242.53973812645,12,Personal,1,Approved
27.13669276146019,27525.234205853147,Student,0.0,546.5346921282529,4050.735303850445,96338.31972048602,48,Personal,0,Rejected
29.0965693404293,5000.0,Student,1.297015781986922,591.2059580725495,2057.212985834066,17500.0,48,Vehicle,0,Rejected
34.80674124866805,77115.6559885453,Self-Employed,7.319683286242405,774.9651791111053,5457.764279523963,347020.45194845385,72,Vehicle,1,Approved
34.51140328181256,62146.70016086374,Salaried,3.2417297707472432,668.1035409014312,4654.310976488718,279660.1507238868,36,Personal,1,Approved
45.1569099967306,92469.05941507698,Salaried,5.07991023419267,757.9445267143655,12428.99956732121,647283.4159055388,48,Home,1,Approved
44.09689045470987,98156.08291036624,Self-Employed,2.345808444571601,675.4179872819083,17191.932859556026,687092.5803725637,24,Business,1,Approved
56.3393961281336,60888.75755284218,Salaried,1.7722732136903518,665.3903550332435,4144.619896262251,152221.89388210545,36,Vehicle,1,Approved
30.28154634894524,82201.79525326115,Salaried,0.33564505376651965,687.2993933316219,12749.106359678923,452109.87389293633,48,Other,1,Approved
51.40042704645512,75977.04599332517,Self-Employed,1.5099112329289825,695.3125748285698,14592.293116083358,341896.70696996327,36,Business,1,Approved
43.50041489525877,63024.00957745551,Salaried,4.256785172403378,733.8055849033541,3999.848432246382,283608.04309854977,72,Business,1,Approved
48.50377655219669,57443.679006104954,Salaried,6.474999523639983,749.4800476059047,12613.016693605701,258496.5555274723,84,Business,1,Approved
42.175581695364016,15945.399706398443,Unemployed,0.0,631.0819427051218,4175.789588996852,143508.59735758597,84,Home,0,Rejected
39.02479259513698,15415.629793095119,Unemployed,0.4410101985955734,496.32331270170806,9166.578531043413,107909.40855166584,72,Home,0,Rejected
33.65814435651235,87570.65869572689,Salaried,11.397093473436474,754.2966257311563,16634.90160803343,394067.964130771,72,Business,1,Approved
26.45654908480362,21538.901776382612,Student,0.3685477604267594,646.9473540348284,9706.202466268653,96925.05799372176,48,Education,0,Rejected
46.37631154902126,13687.202065656038,Unemployed,1.7083142751741962,562.353046818949,7541.7609409677225,47905.207229796135,24,Personal,0,Rejected
40.68313159950509,77506.37638649298,Salaried,12.656150074061703,826.1987898872122,8085.673403062387,348778.6937392184,48,Vehicle,1,Approved
36.89938395820992,23340.063405414887,Unemployed,0.0,624.7526986299632,7078.14109178866,105030.285324367,36,Home,0,Rejected
35.640476543456664,64370.167809699444,Salaried,5.7987051727880115,709.0367677139735,9001.799592850733,354035.9229533469,60,Business,1,Approved
21.0,66382.1845398646,Salaried,8.717327708745513,686.933189106717,8833.719344758572,464675.2917790522,36,Education,1,Approved
36.12730077522085,74226.43088977985,Salaried,9.774488918684334,687.3802652163092,10779.741455974345,334018.9390040093,72,Personal,1,Approved
30.33265543824009,19787.92580039,Unemployed,0.0,541.2196848151262,935.7023204704549,89045.66610175499,12,Other,0,Rejected
37.324736383896635,56473.301486228534,Salaried,10.407764925125461,765.7614221384309,12112.57577455408,677679.6178347424,36,Vehicle,1,Approved
49.280928120046546,104690.18662515523,Salaried,6.663384679486956,838.871092646518,46302.50855991672,261725.46656288806,60,Home,1,Approved
43.8828759564177,80752.18310491735,Salaried,3.7858473935367107,680.7616193391468,11206.358140434828,444137.0070770454,36,Personal,1,Approved
48.16696134227561,94426.13149686059,Salaried,4.747423881105442,661.804895862924,37337.20882270633,660982.920478024,48,Personal,1,Approved
37.286134711498995,68301.79547107611,Self-Employed,13.16983444101475,763.7061485088944,23740.94581290108,478112.5682975328,12,Personal,1,Approved
21.09291453894143,25160.767485474586,Unemployed,2.1711986547635087,596.3873626455559,3560.9116797452243,113223.45368463563,72,Personal,0,Rejected
21.657777925423968,12711.2149688163,Unemployed,0.0,589.7248679302515,3409.870339934353,57200.467359673356,72,Vehicle,0,Rejected
35.77541990883291,84429.316898484,Self-Employed,6.330782615619111,684.4834937256276,24512.303952078375,379931.926043178,48,Personal,1,Approved
44.6146712244973,15282.230746026347,Unemployed,0.0,530.4802621779828,1102.896660077943,53487.80761109221,84,Other,0,Rejected
40.96980713787828,82367.414373709,Salaried,1.1451532182166417,679.2613555765574,19467.174316690063,370653.3646816905,24,Home,1,Approved
34.48075111081599,83217.91682215052,Salaried,7.661505225581872,743.793615712762,10829.575130693054,457698.54252182785,24,Business,1,Approved
21.0,65677.32770906515,Salaried,10.129827765641524,804.3069682478464,13771.837961104959,361225.30239985837,48,Other,1,Approved
45.42316639082761,64401.08110500171,Self-Employed,12.513981486974437,780.8216176803502,11999.76858231515,579609.7299450154,12,Home,1,Approved
33.85348742062296,29123.942212754708,Unemployed,0.0,566.5707470287724,6460.691709224471,349487.30655305646,48,Home,0,Rejected
21.958005939571976,29460.883871579186,Student,3.14547985542703,639.3642659763566,3334.205437153141,73652.20967894797,60,Home,0,Rejected
46.109905356878166,82398.99091649671,Salaried,9.823306256278272,746.24658195274,13575.501212194293,370795.4591242352,48,Education,1,Approved
34.70611631714347,73652.75220280002,Self-Employed,4.969405847317858,773.1162139873616,14112.343189410793,331437.3849126001,24,Other,1,Approved
58.23328770373466,68518.25502012295,Self-Employed,3.112905048466345,676.6152223998439,21047.216623044256,239813.8925704303,24,Education,1,Approved
52.37769123475678,48020.71965352467,Salaried,11.136266670159896,721.1569162244284,6274.351702819806,168072.51878733633,48,Personal,1,Approved
25.326338742780322,91312.55230926345,Salaried,12.482017454673432,788.6620837603294,13693.738496396976,319593.93308242207,60,Home,1,Approved
31.4856674305605,15409.706927346446,Unemployed,0.9899760799055721,525.5072295579934,2318.9436444592875,69343.68117305901,24,Home,0,Rejected
28.547750632256943,20964.397932856566,Student,0.24123448061846564,654.9739929475525,7909.059826812824,146750.78552999595,84,Business,1,Approved
45.13493834663249,53955.31400229027,Salaried,11.6357983295076,755.4528626705594,15626.79046104422,296754.2270125965,36,Business,1,Approved
21.503542846328173,46400.9875504424,Student,2.5410200655048767,623.9010220091618,14685.577058769619,324806.9128530968,36,Personal,0,Rejected
22.177087770016,22206.378967128956,Student,1.4624121964890135,551.5112265577978,11813.709068261325,122135.08431920926,60,Personal,0,Rejected
48.28227911076857,68929.6101738216,Salaried,0.0,669.5872781171253,9344.092808959582,379112.8559560188,24,Personal,1,Approved
33.533384294010546,45604.36761686021,Self-Employed,0.3208615334053393,668.6627823389528,13868.089218116493,410439.3085517419,36,Business,1,Approved
37.638662175695444,97580.91616758835,Self-Employed,6.173849564163627,705.3009709534492,120262.98203621707,341533.20658655924,60,Home,1,Approved
23.912832626373582,7789.03216844736,Student,1.757239227987906,565.6639272076116,600.3186959464132,35050.64475801312,72,Personal,0,Rejected
45.420083155609966,110642.07080425767,Salaried,8.886656884851446,775.9945878103684,42090.054755874226,608531.3894234172,84,Vehicle,1,Approved
49.2866052969614,77517.90882598862,Self-Employed,9.147796182274716,753.3282063124387,23333.64937206376,426348.4985429374,60,Other,1,Approved
25.966694173686815,14514.288445158883,Unemployed,0.9860577084287023,522.107798144588,9154.397500092151,130628.59600642996,24,Home,0,Rejected
35.12664453333137,70101.88430148471,Salaried,11.011031301218416,746.2275394856673,32304.680296598148,385560.3636581659,60,Other,1,Approved
29.974663032717636,103322.72895675356,Salaried,5.414937441543956,706.6011904560777,28479.323756733338,361629.55134863744,24,Personal,1,Approved
23.024066937707136,8033.315197357491,Student,1.8662554100414463,586.3411588008629,717.6313980484084,20083.28799339373,36,Business,0,Rejected
21.0,57548.73195909538,Salaried,5.26141347676616,713.8518156648945,29.79816028833193,402841.1237136676,36,Vehicle,1,Approved
40.850163189908,80919.68012465403,Self-Employed,0.3559489274456018,688.04462337116,9935.17779148102,728277.1211218862,72,Education,1,Approved
48.78260044148606,87491.0836150574,Salaried,11.68144689311826,830.9953468708779,9593.126166198346,306218.7926527009,24,Personal,1,Approved
56.13335691571069,87522.17543062917,Self-Employed,6.299269510632884,678.9461721666213,8045.268926255287,787699.5788756625,72,Business,1,Approved
41.284547323463336,76569.05118743943,Salaried,5.204844335362343,701.0197801928408,40045.40864474751,344560.73034347745,36,Other,1,Approved
22.92224435163248,33355.79500989015,Student,0.6393767956212908,622.7835959733304,2760.0688284353405,150101.07754450568,72,Personal,0,Rejected
36.46862425525198,85969.09880309645,Salaried,11.076351230826592,803.6716838747298,4116.653776096332,773721.889227868,60,Business,1,Approved
22.374568609115197,19083.238732703438,Unemployed,0.0,564.179076643878,10755.467427082995,47708.096831758594,72,Personal,0,Rejected
32.52437016722138,88194.72715764509,Salaried,4.024556291617463,756.5396245804656,16030.463422906261,220486.81789411273,24,Home,1,Approved
35.00858262567007,96887.05649146851,Self-Employed,3.2639518327942283,647.5735158724274,16275.03819019451,435991.7542116083,60,Business,1,Approved
57.83212944831049,64488.47334042903,Self-Employed,3.7771313246157776,612.95731321677,7902.133809722362,290198.13003193063,60,Vehicle,1,Approved
41.369413651857585,53473.67418338852,Self-Employed,0.7741335254789199,679.9540922092315,12480.6138244898,187157.8596418598,48,Home,1,Approved
57.02207387963135,11042.778199951717,Unemployed,2.376160344773778,558.6596858402788,468.592909591301,60735.280099734446,48,Other,0,Rejected
33.64770767470034,3000.0,Unemployed,0.7146054449169127,562.319081092106,422.36137248254795,21000.0,36,Education,0,Rejected
23.0,78333.50361571307,Self-Employed,10.53499107250833,791.6495168141226,35023.65883690345,548334.5253099914,24,Business,1,Approved
53.84477941164353,82948.88396482173,Salaried,7.954731597672661,785.7873976925354,4517.283283146788,580642.1877537521,36,Personal,1,Approved
26.473106936626216,5402.499122583464,Student,0.0,537.6159199006848,1077.4469141852487,18908.74692904212,36,Vehicle,0,Rejected
31.65757024118944,90496.73571646723,Salaried,9.887145882239038,693.278502237982,25890.99677815865,226241.8392911681,24,Home,1,Approved
33.14470841376235,70516.76789828928,Salaried,0.03083387132303539,629.861755247516,13074.888994194853,246808.6876440125,36,Home,1,Approved
23.037902387437953,44756.55224923513,Student,2.7689933237334206,549.1649843002722,17732.673718115493,111891.38062308783,36,Personal,0,Rejected
32.48077141724732,70170.02945148162,Salaried,6.6471718377850255,720.0259895718165,8327.65801726778,175425.07362870406,36,Home,0,Rejected
35.374386831817986,98332.82746631475,Salaried,8.525693268168194,752.924386769681,14580.838468477496,442497.72359841637,36,Business,1,Approved
37.35190443698534,55598.72259940869,Salaried,4.039991560107147,689.0972602181289,5878.446433113928,305792.9742967478,36,Business,1,Approved
26.69112511879351,22285.463196620294,Student,0.8298417334969672,564.515185835914,5483.9528763498965,122570.04758141162,84,Business,0,Rejected
56.58206284026558,34328.83604086068,Unemployed,0.0,468.5606532158432,3733.152643851162,240301.85228602478,84,Home,0,Rejected
32.53987302113132,83833.0360836709,Salaried,6.721827989867677,765.1629057689639,15398.131644287852,377248.66237651906,12,Other,1,Approved
56.27309288001025,53890.46826959684,Self-Employed,9.954626762493072,687.8520280137735,11893.083036081478,296397.5754827826,72,Home,1,Approved
33.83956579558281,52455.80062081766,Salaried,5.1674800839580275,731.461206076946,4232.631970617269,236051.10279367946,36,Business,1,Approved
23.424880413451,12614.326646754782,Unemployed,0.0,516.1182475114095,1200.3601598784062,56764.46991039652,72,Business,0,Rejected
31.07194487184681,69749.60829993241,Salaried,2.24024706552236,686.0334206267338,28773.265838077434,488247.25809952687,48,Other,1,Approved
20.572922709734968,20341.635048204203,Student,0.30080234570267994,618.2388415240209,3920.3757839334685,50854.08762051051,84,Personal,0,Rejected
34.849474025518205,25946.79186096724,Unemployed,0.5065225495763022,531.5154604566765,2566.0129413435625,142707.35523531982,84,Home,0,Rejected
43.75817923990501,55305.08332821077,Salaried,9.281148765015095,716.9396550419633,11645.704105506285,387135.5832974754,24,Education,1,Approved
22.47432236978625,28881.14409295556,Student,0.0,515.4946434947956,15339.463598898557,129965.14841830003,60,Home,0,Rejected
29.43297215087108,78506.13858987282,Salaried,2.4822879972360843,715.5889557035362,8657.505854314879,353277.6236544277,48,Home,1,Approved
36.75497473654851,73686.51716306177,Salaried,0.0,621.8070738821095,29750.98542791503,405275.84439683973,60,Home,1,Approved
35.408329862663045,12164.709200634166,Unemployed,0.0,543.5190465415013,1920.7540657689374,54741.19140285375,24,Home,0,Rejected
50.42798892026968,65623.56661486939,Self-Employed,0.0,654.67099356841,23253.34745083472,459364.9663040857,60,Business,1,Approved
22.00349883013581,38866.83472331714,Student,4.293042456659477,668.8252623869487,5036.658110078462,136033.92153161,36,Business,1,Approved
39.111922474090335,12121.071578611529,Unemployed,0.7858370807532833,511.1720613248209,1372.0934575782787,54544.82210375188,36,Home,0,Rejected
53.00628148849131,53536.6113180934,Self-Employed,0.0,628.4955665679189,11841.604653041484,294451.3622495137,48,Vehicle,0,Rejected
40.15945801661365,74150.96802318167,Salaried,13.290943799176956,740.0376817656875,18806.54514892349,333679.3561043175,24,Business,1,Approved
43.14387775310797,29100.8906863546,Unemployed,0.0,546.5990632867919,5822.834992116494,72752.2267158865,36,Education,1,Approved
20.813090114649825,29401.77905746248,Student,1.2029648970281719,592.5075203856884,2986.3084941698808,352821.3486895498,48,Vehicle,0,Rejected
43.27476034254817,82607.31666576842,Self-Employed,13.414169962547806,735.005366113052,4538.66389445098,371732.9249959579,36,Business,0,Rejected
20.0,20571.980921074704,Unemployed,0.9105901546517625,553.580899998563,3191.379564838338,144003.86644752295,24,Business,0,Rejected
41.4466106523349,18775.292754532336,Unemployed,0.29833130166137256,547.406907289425,7651.296700630089,65713.52464086318,36,Personal,0,Rejected
27.776946139390184,77826.55333613587,Self-Employed,11.70740384051609,794.3783323561481,14790.011126689835,544785.8733529511,60,Personal,1,Approved
30.449854607896448,44384.668731689715,Self-Employed,0.5589828225772582,621.358197321237,28526.57491350729,244115.67802429345,36,Home,1,Approved
52.18859778379093,116311.05183358726,Salaried,8.91312280292071,813.8223005753242,36588.823763589855,639710.7850847299,48,Home,1,Approved
40.70854494413524,19405.754878231703,Unemployed,0.9553911030997603,606.8970142838825,6734.440731258792,232869.05853878043,24,Business,0,Rejected
32.0983408909933,16244.676493997611,Unemployed,0.1992948651459151,550.3146006846267,2229.8881497205425,56856.36772899164,12,Home,0,Rejected
26.714372697275042,23678.919528475773,Student,0.0,537.0999521559535,5364.382252130021,106555.13787814099,36,Business,0,Rejected
37.15443727639575,25448.071363393086,Self-Employed,5.876664667457529,630.1291118618468,5425.1035606068435,229032.6422705378,72,Education,0,Rejected
42.088975424162335,50698.69122608805,Salaried,4.4419211043066165,641.9029383805109,25135.917253481104,126746.72806522012,60,Business,1,Approved
27.90955775588352,26842.789409298468,Unemployed,2.6619591428005753,539.5776722168868,2726.2162405149475,120792.55234184311,48,Education,0,Rejected
50.24141514832457,43959.66212298083,Self-Employed,1.7883844239979094,630.3612971743688,9637.502344872259,241778.14167639456,48,Education,1,Approved
25.49207974570867,19925.799482020302,Student,3.0736104623200102,552.0438170416123,1553.6511924403358,49814.498705050755,36,Education,0,Rejected
46.85567489720987,84195.62732304883,Self-Employed,0.32190144805903564,596.4681756657145,37787.248464132754,589369.3912613417,60,Home,1,Approved
51.31202188296891,87066.86408989262,Salaried,9.75514165698664,841.5277196846719,27678.125368426852,609468.0486292484,48,Business,1,Approved
26.802757192749706,23880.766913203068,Student,4.106247253749141,548.4232543533681,5424.327395854167,286569.2029584368,36,Personal,0,Rejected
33.02707214681605,79434.78289356866,Salaried,7.84576832414092,730.6850814690325,10014.257426486145,278021.7401274903,84,Vehicle,1,Approved
44.74926757653985,50546.69688341243,Self-Employed,10.731742261214947,724.2756601621851,6815.878303496238,353826.878183887,36,Vehicle,1,Approved
46.4300693523262,25129.603101630833,Self-Employed,4.377370363883172,610.3534428346537,4091.2199941194986,175907.22171141583,48,Home,1,Approved
36.18938462931633,82302.21926720925,Salaried,5.061139014497842,654.1330918370788,7531.338136413373,205755.54816802312,72,Business,1,Approved
44.01892520109474,3000.0,Unemployed,1.6608538627471958,578.9575456977233,1357.0725322531684,13500.0,72,Personal,0,Rejected
47.29862060593032,65834.81700952884,Self-Employed,7.224696135222341,679.8381911391784,11310.565328290322,460843.71906670183,24,Education,1,Approved
19.395889837828935,21377.70217338803,Student,2.3068205016294705,610.3747982555844,3149.352382258378,53444.25543347007,36,Home,0,Rejected
45.57187075675679,104285.79891002324,Self-Employed,10.90431785693303,798.0179074021504,26972.696255392537,730000.5923701627,24,Home,1,Approved
40.44804429384677,102936.78665821084,Salaried,4.005069144736783,715.3266576247397,12676.892838010372,720557.5066074759,60,Home,1,Approved
57.5235761144957,51821.958367141255,Self-Employed,5.205619651035276,708.179408858732,2404.8261665470955,129554.89591785314,72,Personal,1,Approved
45.343767079827145,87504.20243776077,Salaried,0.05343155026703261,844.2807677603726,17889.31793523693,393768.9109699235,48,Other,1,Approved
24.329065627502615,26679.39268271014,Student,0.0,620.605003936089,6776.135893021801,93377.87438948549,72,Personal,0,Rejected
51.32694375139048,78048.07114312093,Self-Employed,3.9400762594978516,694.524127637024,41602.627136758005,351216.32014404424,48,Education,1,Approved
53.59190129416314,16178.000769354836,Unemployed,0.9106313434135449,581.0986017501459,7397.088573108842,145602.00692419353,72,Education,0,Rejected
31.520691751882023,83836.18656264852,Salaried,8.13334625728556,635.4378150858269,17840.297969313124,377262.83953191835,60,Personal,1,Approved
56.7063883828164,88552.23867306503,Salaried,0.18482885074494249,698.9005172960516,14010.79569871644,487037.31270185765,60,Vehicle,1,Approved
54.37378325137423,45427.10990098189,Self-Employed,6.849074543730486,723.5822478123478,9578.063737039118,408843.98910883704,84,Personal,1,Approved
23.0,79424.09245182715,Self-Employed,5.373342574243518,704.5881145756592,8401.339033182716,555968.6471627901,72,Other,1,Approved
44.538647966045694,80157.22596780157,Self-Employed,11.958357178123189,800.8804750779906,18450.653675772126,200393.06491950393,48,Education,1,Approved
49.3880132495542,82037.84920209029,Salaried,8.423142844977763,708.6530203528625,11356.987695996208,984454.1904250835,84,Education,1,Approved
40.476058894381616,91444.85646734381,Salaried,6.555918214398702,652.0437173092646,7231.878902269838,411501.85410304717,84,Home,1,Approved
40.22795881066451,61001.275369969764,Salaried,13.061149226085139,729.465836091133,5753.311146657449,152503.18842492442,24,Home,1,Approved
36.10014420032847,97525.80935133852,Self-Employed,4.025518716237297,677.5553018900546,13802.721752350437,341340.33272968483,72,Education,1,Approved
54.73684002376915,6376.036797013276,Unemployed,0.21180730619890098,534.8896696624452,1360.094109294089,57384.331173119484,36,Personal,0,Rejected
34.94468270804788,60493.06234262195,Salaried,6.670923282505909,628.8964362247829,5061.9799998624885,544437.5610835976,36,Business,1,Approved
46.56091000882466,57057.44053763642,Self-Employed,0.0,665.4869248027068,3728.61493247409,142643.60134409106,48,Personal,1,Approved
41.19390922158063,55323.96941370971,Salaried,3.1713386190033908,754.3936787044338,7418.295742955676,138309.92353427428,24,Home,1,Approved
34.56108731325357,32232.96362550457,Unemployed,3.76269817234249,563.1141720472893,5145.140503842163,225630.74537853198,60,Personal,0,Rejected
38.39593928145316,73938.05831109024,Salaried,0.7951527310271214,730.2481664597482,7478.106660355521,517566.4081776317,36,Vehicle,1,Approved
45.65732587862829,66384.7070381288,Self-Employed,8.277191283142367,667.4489267856868,20335.257286434244,464692.94926690165,24,Education,1,Approved
32.6401650489027,30010.638593559663,Salaried,0.0,605.6167161566625,14333.487350491381,165058.51226457814,72,Home,0,Rejected
